"","Xc1.A","Xc1.R","Xc1.N","Xc1.D","Xc1.C","Xc1.E","Xc1.Q","Xc1.G","Xc1.H","Xc1.I","Xc1.L","Xc1.K","Xc1.M","Xc1.F","Xc1.P","Xc1.S","Xc1.T","Xc1.W","Xc1.Y","Xc1.V","Xc2.lambda.1"
"1G6XA",7.16267379194384,6.26733956795086,2.68600267197894,1.79066844798596,5.37200534395788,1.79066844798596,0.89533422399298,5.37200534395788,0,1.79066844798596,2.68600267197894,2.68600267197894,0,3.58133689597192,2.68600267197894,0.89533422399298,1.79066844798596,0,3.58133689597192,0.89533422399298,0.10466577600702
"2C60A",1.83653234714787,6.42786321501756,5.50959704144362,9.18266173573937,0,5.50959704144362,4.59133086786968,4.59133086786968,9.18266173573937,6.42786321501756,11.9374602564612,5.50959704144362,3.67306469429575,3.67306469429575,1.83653234714787,11.0191940828872,2.75479852072181,0,2.75479852072181,5.50959704144362,0.0817338264260632
"1JB3A",3.68202791519415,9.20506978798538,7.36405583038831,5.52304187279123,3.68202791519415,12.8870977031795,2.76152093639561,7.36405583038831,5.52304187279123,6.44354885158977,11.966590724381,4.60253489399269,3.68202791519415,2.76152093639561,5.52304187279123,3.68202791519415,6.44354885158977,1.84101395759708,2.76152093639561,12.8870977031795,0.0794930212014618
"5KARA",28.4526166466571,19.2743532122516,24.7813112728949,19.2743532122516,5.50695806064331,22.0278322425732,15.6030478384894,22.9456585860138,21.1100058991327,15.6030478384894,33.9595747073004,14.6852214950488,5.50695806064331,18.356526868811,24.7813112728949,22.9456585860138,21.1100058991327,9.17826343440552,19.2743532122516,27.5347903032165,0.0821736565594485
"4IKDA",6.45725681302984,11.9920483670554,5.53479155402557,4.61232629502131,2.76739577701279,13.8369788850639,13.8369788850639,6.45725681302984,8.30218733103836,4.61232629502131,14.7594441440682,6.45725681302984,2.76739577701279,7.3797220720341,4.61232629502131,16.6043746620767,7.3797220720341,2.76739577701279,3.68986103601705,13.8369788850639,0.0775347409957377
"6CZOB",2.75158821149178,5.50317642298357,3.66878428198904,1.83439214099452,0,2.75158821149178,2.75158821149178,3.66878428198904,1.83439214099452,2.75158821149178,3.66878428198904,5.50317642298357,1.83439214099452,1.83439214099452,2.75158821149178,7.33756856397809,2.75158821149178,0,0,3.66878428198904,0.0828039295027392
"4XUUA",9.16351378959462,6.41445965271624,3.66540551583785,12.8289193054325,2.74905413687839,12.8289193054325,7.3308110316757,6.41445965271624,5.49810827375677,10.0798651685541,20.1597303371082,11.912567926473,4.58175689479731,3.66540551583785,7.3308110316757,10.9962165475135,4.58175689479731,0.916351378959462,8.24716241063516,5.49810827375677,0.0836486210405377
"3ZLCA",10.0352697443068,8.21067524534189,14.5967559917189,20.0705394886135,1.82459449896487,17.3336477401662,10.0352697443068,10.0352697443068,2.7368917484473,14.5967559917189,18.2459449896487,12.7721614927541,4.56148624741216,14.5967559917189,12.7721614927541,10.9475669937892,11.8598642432716,0.912297249482433,13.6844587422365,20.0705394886135,0.0877027505175674
"5DGOA",27.6168612398607,27.6168612398607,16.5701167439164,39.5841677771337,11.0467444959443,36.8224816531476,26.696299198532,17.4906787852451,18.4112408265738,19.3318028679025,59.8365326863648,27.6168612398607,17.4906787852451,29.4579853225181,12.8878685786017,42.3458539011197,23.9346130745459,7.36449633062952,12.8878685786017,35.9019196118189,0.0794379586713104
"3GA4A",9.2609493167421,2.77828479502263,12.0392341117647,9.2609493167421,1.85218986334842,7.40875945339368,11.1131391800905,5.55656959004526,12.9653290434389,8.33485438506789,14.8175189067874,6.48266452171947,2.77828479502263,9.2609493167421,9.2609493167421,10.1870442484163,10.1870442484163,0.92609493167421,6.48266452171947,13.8914239751131,0.0739050683257902
"4MS4B",24.6154890640494,20.9687499434495,20.0570651632995,23.7038042838994,5.47010868089987,23.7038042838994,18.2336956029996,28.2622281846493,6.38179346104985,23.7038042838994,30.0855977449493,25.5271738441994,8.20516302134981,17.3220108228496,20.9687499434495,25.5271738441994,21.8804347235995,7.29347824119983,18.2336956029996,24.6154890640494,0.0883152198500215
"5C50B",10.9129436514572,10.0035316805024,3.63764788381907,5.4564718257286,4.54705985477383,11.822355622412,6.36588379668336,13.6411795643215,1.81882394190953,11.822355622412,19.0976513900501,11.822355622412,4.54705985477383,6.36588379668336,4.54705985477383,15.460003506231,12.7317675933667,1.81882394190953,6.36588379668336,13.6411795643215,0.0905880290452336
"3BC1B",6.41480537627029,4.58200384019306,0.916400768038612,2.74920230411584,0,8.24760691234751,4.58200384019306,1.83280153607722,1.83280153607722,1.83280153607722,3.66560307215445,6.41480537627029,1.83280153607722,1.83280153607722,1.83280153607722,1.83280153607722,0,0.916400768038612,0.916400768038612,1.83280153607722,0.0835992319613876
"5N9BA",8.26825409745635,14.699118395478,11.9430336963258,13.7804234957606,11.0243387966085,15.6178132951953,13.7804234957606,5.51216939830423,21.1299826934996,9.18694899717372,29.3982367909559,6.4308642980216,5.51216939830423,12.8617285960432,22.0486775932169,20.2112877937822,18.3738979943474,4.59347449858686,3.67477959886949,14.699118395478,0.081305100282628
"4UUYA",5.53532570317688,11.0706514063538,25.8315199481588,18.4510856772563,1.84510856772563,20.2961942449819,10.148097122491,15.6834228256678,9.22554283862814,24.908965664296,40.5923884899638,25.8315199481588,6.4578799870397,17.5285313933935,9.22554283862814,20.2961942449819,23.9864113804332,6.4578799870397,7.38043427090251,21.2187485288447,0.0774457161371859
"6B29A",1.8161178895501,4.54029472387525,1.8161178895501,2.72417683432515,0,3.6322357791002,2.72417683432515,6.35641261342535,0.90805894477505,3.6322357791002,2.72417683432515,4.54029472387525,0,2.72417683432515,0.90805894477505,1.8161178895501,3.6322357791002,0,1.8161178895501,7.2644715582004,0.0919410552249497
"1SFPA",2.75527185331106,3.67369580441474,4.59211975551843,3.67369580441474,3.67369580441474,8.26581555993318,4.59211975551843,8.26581555993318,1.83684790220737,8.26581555993318,8.26581555993318,4.59211975551843,3.67369580441474,1.83684790220737,8.26581555993318,8.26581555993318,4.59211975551843,1.83684790220737,7.34739160882949,6.4289676577258,0.0815760488963137
"3MVSA",11.1110103520993,8.33325776407447,10.1850928227577,17.5924330574905,0,9.25917529341607,11.1110103520993,10.1850928227577,2.77775258802482,11.1110103520993,13.8887629401241,2.77775258802482,2.77775258802482,12.9628454107825,13.8887629401241,12.9628454107825,17.5924330574905,0.925917529341608,4.62958764670804,20.3701856455154,0.0740824706583924
"3RL5A",7.27918202183728,10.9187730327559,13.6484662909449,17.2880573018635,2.72969325818898,10.9187730327559,11.8286707854856,22.7474438182415,9.0989775272966,15.4682617964042,20.9276483127822,11.8286707854856,5.45938651637796,14.5583640436746,23.6573415709712,14.5583640436746,21.8375460655118,5.45938651637796,11.8286707854856,17.2880573018635,0.0901022472703401
"3TJ1A",25.8010599626596,23.9581271081839,31.3298585260867,49.7591870708435,9.21466427237843,46.0733213618922,26.7225263898975,24.8795935354218,13.8219964085676,46.99478778913,56.2094520615084,35.015724235038,16.5863956902812,32.2513249533245,16.5863956902812,58.0523849159841,26.7225263898975,8.29319784514059,22.1151942537082,27.6439928171353,0.0785335727621567
"3L4CA",11.0338316730288,9.19485972752397,3.67794389100959,14.7117755640384,1.83897194550479,12.8728036185336,6.43640180926678,12.8728036185336,11.0338316730288,9.19485972752397,14.7117755640384,17.4702334822955,3.67794389100959,7.35588778201918,5.51691583651438,22.0676633460575,13.792289591286,0.919485972752397,7.35588778201918,16.5507475095431,0.0805140272476032
"3BCZA",19.1616110664858,12.7744073776572,8.21211902849392,11.8619497078246,6.38720368882861,15.5117803871552,13.6868650474899,15.5117803871552,11.8619497078246,16.4242380569878,21.8989840759838,11.8619497078246,7.29966135866126,10.0370343681592,10.9494920379919,30.1111031044777,10.9494920379919,4.56228834916329,15.5117803871552,12.7744073776572,0.0875423301673419
"4R9PA",13.7371468777451,17.4003860451438,10.9897175021961,18.3161958369935,2.74742937554902,16.4845762532941,10.9897175021961,9.15809791849673,0.915809791849673,16.4845762532941,17.4003860451438,19.2320056288431,7.32647833479738,7.32647833479738,7.32647833479738,12.8213370858954,7.32647833479738,3.66323916739869,4.57904895924836,17.4003860451438,0.0841902081503274
"3V42A",14.7294583033327,10.1265025835413,6.44413800770808,9.20591143958297,1.84118228791659,11.9676848714579,8.28532029562467,8.28532029562467,6.44413800770808,7.36472915166637,23.9353697429157,14.7294583033327,6.44413800770808,8.28532029562467,10.1265025835413,18.4118228791659,8.28532029562467,3.68236457583319,4.60295571979148,24.855960886874,0.0794088560417035
"6O1BA",7.32014947116344,3.66007473558172,4.57509341947715,9.1501868389543,2.74505605168629,9.1501868389543,7.32014947116344,6.40513078726801,4.57509341947715,10.0652055228497,12.810261574536,9.1501868389543,2.74505605168629,7.32014947116344,6.40513078726801,9.1501868389543,3.66007473558172,2.74505605168629,1.83003736779086,10.9802242067452,0.0849813161045702
"2O8GI",14.9183306324523,7.45916531622615,8.39156098075442,17.7155176260371,0,24.242287277735,7.45916531622615,8.39156098075442,6.52676965169788,8.39156098075442,12.1211436388675,16.7831219615088,7.45916531622615,0.932395664528268,11.1887479743392,20.5127046196219,8.39156098075442,0.932395664528268,5.59437398716961,4.66197832264134,0.0676043354717316
"4HL4A",15.6857658500461,16.6084579588723,9.22692108826242,20.2992263941773,2.76807632647872,15.6857658500461,12.9176895235674,11.9949974147411,11.9949974147411,16.6084579588723,35.0623001353972,10.1496131970887,8.30422897943617,11.9949974147411,16.6084579588723,12.9176895235674,9.22692108826242,3.69076843530497,8.30422897943617,19.3765342853511,0.0773078911737584
"5JJAC",3.75133751134671,0.937834377836678,1.87566875567336,4.68917188918339,1.87566875567336,6.56484064485675,4.68917188918339,3.75133751134671,0.937834377836678,5.62700626702007,4.68917188918339,4.68917188918339,0,0.937834377836678,2.81350313351003,13.1296812897135,7.50267502269342,0,0.937834377836678,0.937834377836678,0.062165622163322
"2I74A",6.33850580690782,11.7715107842574,10.8660099546991,9.96050912514085,0.905500829558259,15.3935141024904,5.43300497734956,10.8660099546991,7.24400663646608,10.8660099546991,14.4880132729322,9.96050912514085,1.81100165911652,8.14950746602433,0.905500829558259,19.0155174207234,7.24400663646608,5.43300497734956,4.5275041477913,9.96050912514085,0.0944991704417407
"3A4CA",9.06395617023401,9.97035178725741,0.906395617023401,4.531978085117,2.7191868510702,9.06395617023401,2.7191868510702,2.7191868510702,4.531978085117,0.906395617023401,18.127912340468,3.6255824680936,2.7191868510702,0.906395617023401,4.531978085117,3.6255824680936,4.531978085117,0.906395617023401,0.906395617023401,9.06395617023401,0.0936043829765994
"3U2UA",14.7580367044545,7.37901835222723,9.22377294028404,17.5251685865397,2.76713188208521,8.30139564625563,8.30139564625563,11.0685275283408,7.37901835222723,8.30139564625563,28.5936961148805,11.9909048223692,5.53426376417042,13.8356594104261,11.9909048223692,21.2146777626533,20.2923004686249,5.53426376417042,8.30139564625563,20.2923004686249,0.0776227059715964
"3SQ7A",24.883966194922,20.2758243069735,18.4325675517941,15.667682419025,10.1379121534868,28.5704797052809,13.8244256638456,18.4325675517941,14.7460540414353,23.9623378173323,41.4732769915367,31.33536483805,11.9811689086662,26.7272229501015,23.0407094397426,35.0218783484088,32.2569932156397,5.52977026553823,17.5109391742044,19.3541959293838,0.0783716224102944
"5UWCI",9.24563190411884,5.5473791424713,12.0193214753545,5.5473791424713,1.84912638082377,6.47194233288319,5.5473791424713,1.84912638082377,2.77368957123565,8.32106871370696,17.5667006178258,4.62281595205942,1.84912638082377,4.62281595205942,7.39650552329507,5.5473791424713,6.47194233288319,1.84912638082377,1.84912638082377,1.84912638082377,0.0754368095881159
"3C2GA",29.4739862913699,29.4739862913699,40.5267311506336,28.5529242197646,15.6580552172903,25.7897380049487,32.2371725061858,22.1054897185274,15.6580552172903,56.1847863679239,67.2375312271876,28.5529242197646,13.8159310740796,24.8686759333434,36.8424828642124,23.0265517901327,29.4739862913699,7.36849657284248,12.8948690024743,30.3950483629752,0.0789379283946899
"4IYSA",4.5891422504945,4.5891422504945,6.4247991506923,11.9317698512857,1.8356569001978,17.4387405518791,1.8356569001978,7.3426276007912,2.7534853502967,12.8495983013846,14.6852552015824,8.2604560508901,5.5069707005934,9.178284500989,5.5069707005934,4.5891422504945,10.0961129510879,0,2.7534853502967,11.0139414011868,0.0821715499010997
"3W15A",18.2177586913115,15.4850948876148,28.2375259715329,17.306870756746,6.37621554195904,11.8415431493525,11.8415431493525,25.5048621678361,9.10887934565577,19.1286466258771,30.9701897752296,16.3959828221804,6.37621554195904,20.9504224950083,11.8415431493525,31.8810777097952,16.3959828221804,10.0197672802213,9.10887934565577,18.2177586913115,0.0891120654344235
"2QB7A",16.5484282002485,17.4677853224846,20.2258566891927,23.9032851781368,4.59678561118015,31.258142156025,13.7903568335405,22.0645709336647,6.43549985565221,24.8226423003728,39.5323562561493,29.419427911553,7.35485697788824,13.7903568335405,8.27421410012427,32.1774992782611,8.27421410012427,2.75807136670809,12.8709997113044,29.419427911553,0.0806428777639698
"2WBWB",7.3334460540065,1.83336151350162,4.58340378375406,11.0001690810097,1.83336151350162,5.50008454050487,4.58340378375406,7.3334460540065,1.83336151350162,9.16680756750812,11.0001690810097,11.9168498377606,1.83336151350162,2.75004227025244,6.41676529725568,8.25012681075731,6.41676529725568,0.916680756750812,5.50008454050487,7.3334460540065,0.0833192432491879
"1XHNA",11.0615859834414,5.5307929917207,7.3743906556276,6.45259182367415,1.8435976639069,7.3743906556276,4.60899415976725,11.0615859834414,11.0615859834414,6.45259182367415,14.7487813112552,6.45259182367415,4.60899415976725,8.29618948758105,12.9051836473483,14.7487813112552,12.9051836473483,3.6871953278138,5.5307929917207,12.9051836473483,0.0782011680465495
"5L73A",7.31239243585583,3.65619621792792,7.31239243585583,14.6247848717117,3.65619621792792,10.0545395993018,10.0545395993018,15.5388339261937,16.4528829806756,10.0545395993018,10.0545395993018,11.8826377082657,2.74214716344594,6.39834338137386,5.48429432689188,10.9685886537838,5.48429432689188,5.48429432689188,6.39834338137386,11.8826377082657,0.0859509455180206
"3TVJA",3.66326858631442,2.74745143973581,0.915817146578605,5.49490287947163,4.57908573289302,4.57908573289302,0.915817146578605,9.15817146578605,0,2.74745143973581,2.74745143973581,4.57908573289302,1.83163429315721,1.83163429315721,5.49490287947163,6.41072002605023,8.24235431920745,0.915817146578605,4.57908573289302,7.32653717262884,0.0841828534213951
"5IWZA",12.8785691168491,13.7984669109098,17.4780580871524,25.7571382336982,10.1188757346672,33.1163205861834,21.157649263395,15.6382624990311,7.3591823524852,33.1163205861834,44.1550941149112,31.2765249980621,12.8785691168491,18.397955881213,8.27908014654586,20.2377514693343,11.9586713227885,3.6795911762426,7.3591823524852,20.2377514693343,0.0801022059393496
"1GMIA",8.22963529037922,4.57201960576623,5.48642352691948,10.972847053839,2.74321176345974,7.31523136922597,4.57201960576623,8.22963529037922,2.74321176345974,9.14403921153247,10.972847053839,6.40082744807273,0.914403921153247,6.40082744807273,6.40082744807273,7.31523136922597,6.40082744807273,2.74321176345974,2.74321176345974,10.0584431326857,0.0855960788467535
"1XG5A",25.7339436170797,15.6241800532269,9.19069414895703,11.0288329787484,6.43348590426992,15.6241800532269,10.1097635638527,21.1385965426012,12.8669718085398,15.6241800532269,20.2195271277055,9.19069414895703,7.35255531916562,5.51441648937422,9.19069414895703,21.1385965426012,14.7051106383312,1.83813882979141,7.35255531916562,16.5432494681226,0.0809305851042973
"1UTGA",1.85076717675062,1.85076717675062,1.85076717675062,3.70153435350125,1.85076717675062,5.55230153025187,1.85076717675062,2.77615076512594,0.925383588375312,3.70153435350125,7.4030687070025,6.47768511862719,4.62691794187656,1.85076717675062,4.62691794187656,4.62691794187656,5.55230153025187,0,0.925383588375312,2.77615076512594,0.0746164116246875
"3ONHA",2.75776829397767,4.59628048996278,8.27330488193301,12.8695853718958,3.67702439197022,11.0310731759107,1.83851219598511,4.59628048996278,0,8.27330488193301,15.6273536658735,7.35404878394045,1.83851219598511,4.59628048996278,4.59628048996278,12.8695853718958,2.75776829397767,0,2.75776829397767,6.43479268594789,0.0807439020074438
"4F2LA",2.80640261385298,2.80640261385298,3.74187015180397,3.74187015180397,2.80640261385298,8.41920784155893,0.935467537950993,0,7.48374030360794,3.74187015180397,5.61280522770596,1.87093507590199,1.87093507590199,0.935467537950993,0.935467537950993,3.74187015180397,0.935467537950993,0,1.87093507590199,2.80640261385298,0.0645324620490073
"6WBPA",2.77007596192938,2.77007596192938,0.923358653976459,4.61679326988229,0,9.23358653976459,2.77007596192938,0.923358653976459,2.77007596192938,0,5.54015192385875,12.9270211556704,0.923358653976459,1.84671730795292,0,1.84671730795292,0,0.923358653976459,0,2.77007596192938,0.0766413460235414
"6U8ZA",40.9925891746374,33.705017765813,26.4174463569885,33.705017765813,6.37662498272137,35.5269106180191,19.1298749481641,30.0612320614008,20.9517678003702,40.0816427485343,44.6363748790496,31.8831249136069,10.9313571132366,28.2393392091947,19.1298749481641,30.0612320614008,19.1298749481641,12.7532499654427,22.7736606525763,42.8144820268435,0.0890535738969466
"2AGKA",10.0328675344571,9.12078866768829,10.0328675344571,20.9778139356831,7.29663093415063,15.5053407350701,9.12078866768829,20.0657350689142,5.47247320061297,10.9449464012259,27.3623660030649,21.8898928024519,0.912078866768829,10.0328675344571,3.64831546707531,11.8570252679948,13.6811830015324,6.3845520673818,5.47247320061297,17.3294984686077,0.0879211332311714
"4GEIA",5.46504509480711,6.37588594394163,4.55420424567259,5.46504509480711,0.910840849134518,12.7517718878833,7.28672679307615,10.9300901896142,0,3.64336339653807,9.10840849134518,11.8409310387487,3.64336339653807,7.28672679307615,6.37588594394163,9.10840849134518,6.37588594394163,1.82168169826904,6.37588594394163,17.3059761335558,0.0891591508654817
"3G5BA",27.5902203377174,14.714784180116,10.1164141238297,15.6344581913732,13.7951101688587,23.9115242926884,16.5541322026304,26.6705463264602,11.036088135087,12.8754361576015,53.3410926529203,15.6344581913732,3.67869604502899,11.036088135087,20.2328282476594,28.5098943489747,28.5098943489747,5.51804406754348,12.8754361576015,20.2328282476594,0.0803259887427529
"2W18A",22.2454001853371,6.48824172072333,11.1227000926686,15.7571584646138,10.1958084182795,22.2454001853371,15.7571584646138,22.2454001853371,8.34202506950143,17.6109418133919,38.92945032434,16.6840501390029,8.34202506950143,10.1958084182795,15.7571584646138,28.7336419060605,16.6840501390029,8.34202506950143,6.48824172072333,27.8067502316714,0.0731083256109522
"7JV7C",10.1379685008658,12.9028690011019,14.7461360012593,25.8057380022038,3.68653400031483,13.8245025011806,12.9028690011019,0.921633500078708,10.1379685008658,14.7461360012593,32.2571725027548,20.2759370017316,4.60816750039354,11.0596020009445,9.21633500078708,22.119204001889,28.5706385024399,3.68653400031483,11.9812355010232,9.21633500078708,0.0783664999212924
"3F5CB",21.2320146789169,11.0775728759566,4.61565536498193,9.23131072996387,5.53878643797832,20.3088836059205,22.1551457519133,9.23131072996387,3.69252429198555,12.000703948953,30.4633254088808,8.30817965696748,10.1544418029603,10.1544418029603,18.4626214599277,12.000703948953,15.6932282409386,4.61565536498193,4.61565536498193,13.8469660949458,0.0768689270036133
"3VLDA",20.1465480723414,21.0623002574478,25.6410611829799,31.1355742936185,5.49451311063855,43.040352700002,8.24176966595783,14.6520349617028,10.0732740361707,29.3040699234056,62.2711485872369,30.219822108512,9.15752185106425,21.0623002574478,13.7362827765964,33.8828308489377,21.0623002574478,2.74725655531928,20.1465480723414,34.7985830340442,0.0842478148935747
"3P2TA",10.0631108284759,10.0631108284759,2.74448477140253,5.48896954280506,5.48896954280506,10.9779390856101,6.40379779993923,11.8927673427443,6.40379779993923,3.6593130285367,19.2113933998177,6.40379779993923,3.6593130285367,4.57414128567088,19.2113933998177,22.8707064283544,10.0631108284759,4.57414128567088,7.31862605707341,8.23345431420758,0.0851717428658242
"4UYRA",5.50678037489705,1.83559345829902,16.5203411246911,11.9313574789436,5.50678037489705,4.58898364574754,13.7669509372426,16.5203411246911,9.17796729149508,9.17796729149508,10.0957640206446,5.50678037489705,4.58898364574754,8.26017056234557,7.34237383319606,19.2737313121397,16.5203411246911,6.42457710404655,10.0957640206446,11.0135607497941,0.0822032708504921
"5B64B",6.38800176843419,10.9508601744586,5.4754300872293,6.38800176843419,0.912571681204884,12.7760035368684,5.4754300872293,4.56285840602442,0.912571681204884,4.56285840602442,13.6885752180733,9.12571681204884,1.82514336240977,1.82514336240977,4.56285840602442,10.9508601744586,3.65028672481954,1.82514336240977,4.56285840602442,4.56285840602442,0.0874283187951159
"2HV8D",5.52462152638688,2.76231076319344,1.84154050879563,2.76231076319344,0,7.36616203518251,2.76231076319344,1.84154050879563,0,7.36616203518251,4.60385127198907,2.76231076319344,1.84154050879563,2.76231076319344,0.920770254397814,8.28693228958033,1.84154050879563,0,0.920770254397814,2.76231076319344,0.0792297456021859
"3BCYA",5.52133556226382,2.76066778113191,3.68089037484255,11.9628937182383,1.84044518742127,16.5640066867915,4.60111296855318,5.52133556226382,13.8033389056595,5.52133556226382,7.36178074968509,13.8033389056595,1.84044518742127,9.20222593710636,5.52133556226382,5.52133556226382,10.122448530817,0.920222593710636,4.60111296855318,11.9628937182383,0.0797774062893636
"4LXRJ",6.42811524072943,3.67320870898825,4.59151088623531,7.34641741797649,6.42811524072943,6.42811524072943,8.26471959522355,5.50981306348237,6.42811524072943,6.42811524072943,7.34641741797649,8.26471959522355,0,3.67320870898825,4.59151088623531,6.42811524072943,3.67320870898825,0.918302177247062,3.67320870898825,4.59151088623531,0.0816978227529385
"3WYGD",9.23314322449041,3.69325728979616,3.69325728979616,4.6165716122452,0,8.30982890204137,2.76994296734712,6.46320025714328,0.923314322449041,3.69325728979616,5.53988593469424,2.76994296734712,0.923314322449041,0.923314322449041,0,8.30982890204137,5.53988593469424,0,0.923314322449041,1.84662864489808,0.0766856775509593
"5UQDA",27.5562957076485,26.6377525173935,22.9635797563737,26.6377525173935,2.75562957076485,27.5562957076485,14.6966910440792,21.1264933758638,15.6152342343341,13.7781478538242,23.8821229466287,23.8821229466287,18.370863805099,21.1264933758638,21.1264933758638,29.3933820881584,29.3933820881584,6.42980233178464,10.1039750928044,22.9635797563737,0.0814568097450512
"3M03A",7.33645350023198,2.75117006258699,2.75117006258699,5.50234012517398,2.75117006258699,2.75117006258699,6.41939681270298,2.75117006258699,0,6.41939681270298,11.004680250348,10.087623562819,2.75117006258699,2.75117006258699,1.83411337505799,9.17056687528997,2.75117006258699,0,0.917056687528997,6.41939681270298,0.0829433124710031
"4KM6A",11.8830345657925,10.0548754018244,13.7111937297606,6.39855707388828,14.6252733117446,12.7971141477766,9.1407958198404,9.1407958198404,8.22671623785635,3.65631832793616,8.22671623785635,11.8830345657925,3.65631832793616,7.31263665587232,10.9689549838085,13.7111937297606,9.1407958198404,10.0548754018244,7.31263665587232,8.22671623785635,0.0859204180159604
"1MG7A",26.84947311322,14.8135024072938,16.6651902082055,33.330380416411,5.55506340273517,43.5146633214255,14.8135024072938,12.9618146063821,13.8876585068379,24.0719414118524,34.2562243168669,22.2202536109407,11.1101268054703,15.7393463077496,16.6651902082055,30.5528487150434,15.7393463077496,0.925843900455862,7.40675120364689,24.9977853123083,0.0741560995441382
"6VMEB",6.42102696068038,5.5037373948689,3.66915826324593,5.5037373948689,0,5.5037373948689,4.58644782905742,2.75186869743445,0.917289565811483,6.42102696068038,11.0074747897378,4.58644782905742,0.917289565811483,2.75186869743445,1.83457913162297,2.75186869743445,2.75186869743445,0,2.75186869743445,3.66915826324593,0.082710434188517
"5EMXA",5.54153603603965,4.61794669669971,1.84717867867988,3.69435735735977,0,12.0066614114192,5.54153603603965,2.77076801801983,0.923589339339942,1.84717867867988,5.54153603603965,5.54153603603965,2.77076801801983,3.69435735735977,3.69435735735977,2.77076801801983,1.84717867867988,0,1.84717867867988,0,0.0764106606600579
"6PCFA",3.63769172892144,4.5471146611518,0.909422932230359,4.5471146611518,4.5471146611518,6.36596052561251,3.63769172892144,0.909422932230359,0,0.909422932230359,3.63769172892144,8.18480639007323,0.909422932230359,3.63769172892144,1.81884586446072,5.45653759338215,0,1.81884586446072,2.72826879669108,0.909422932230359,0.0905770677696407
"1XAUA",1.8402655348845,5.52079660465349,10.1214604418647,1.8402655348845,4.60066383721124,9.20132767442248,3.68053106976899,3.68053106976899,6.44092937209574,5.52079660465349,5.52079660465349,7.36106213953799,0.920132767442248,3.68053106976899,5.52079660465349,12.8818587441915,6.44092937209574,3.68053106976899,2.76039830232674,11.041593209307,0.0798672325577517
"5HDKA",2.76387845158444,4.60646408597406,5.52775690316887,4.60646408597406,0,7.37034253755849,7.37034253755849,4.60646408597406,9.21292817194812,4.60646408597406,8.29163535475331,8.29163535475331,1.84258563438962,8.29163535475331,3.68517126877925,5.52775690316887,3.68517126877925,1.84258563438962,2.76387845158444,8.29163535475331,0.0787071828051883
"6UD7A",40.4086832088159,33.0616498981221,15.6124457852243,26.632995751265,15.6124457852243,36.735166553469,17.4492041128978,39.4903040449792,13.7756874575509,17.4492041128978,48.6740956833464,23.8778582597549,10.102170802204,22.0410999320814,43.1638207003261,52.3476123386933,23.8778582597549,7.3470333106938,22.0410999320814,42.2454415364894,0.0816208361632749
"6J67A",14.5262329043098,13.6183433477905,7.26311645215492,7.26311645215492,2.72366866955809,19.973570243426,6.35522689563555,5.44733733911619,4.53944778259682,10.8946746782324,23.6051284695035,16.3420120173486,6.35522689563555,9.07889556519365,4.53944778259682,9.98678512171301,8.17100600867428,0.907889556519365,3.63155822607746,9.98678512171301,0.0921104434806352
"3EI3B",18.3502804501909,17.4327664276814,15.5977383826623,26.6079066527768,3.67005609003819,9.17514022509546,17.4327664276814,24.7728786077578,18.3502804501909,22.9378505627387,30.277962742815,20.18530849521,7.34011218007637,13.7627103376432,14.6802243601527,26.6079066527768,24.7728786077578,8.25762620258592,12.8451963151337,18.3502804501909,0.0824859774904536
"2J3WA",7.37068360363037,4.60667725226898,8.29201905408417,10.1346899549918,0,7.37068360363037,2.76400635136139,5.52801270272278,7.37068360363037,5.52801270272278,11.0560254054456,8.29201905408417,6.44934815317657,13.8200317568069,5.52801270272278,8.29201905408417,2.76400635136139,1.84267090090759,4.60667725226898,9.21335450453796,0.0786645495462038
"4XEZA",9.12378454713504,9.12378454713504,11.8609199112756,10.0361630018485,3.64951381885402,15.5104337301296,5.47427072828103,10.0361630018485,10.0361630018485,7.29902763770803,19.1599475489836,10.9485414565621,3.64951381885402,10.0361630018485,6.38664918299453,11.8609199112756,12.7732983659891,2.73713536414051,4.56189227356752,8.21140609242154,0.0876215452864957
"1W2DA",13.6249924633434,24.5249864340182,2.72499849266869,16.3499909560121,6.35832981622693,23.6166536031286,8.17499547800606,19.0749894486808,6.35832981622693,9.08332830889562,28.1583177575764,11.8083268015643,4.54166415444781,9.99166113978518,9.08332830889562,12.7166596324539,11.8083268015643,2.72499849266869,6.35832981622693,13.6249924633434,0.0916671691104382
"5E4EA",7.38090224215775,5.53567668161831,5.53567668161831,0.922612780269719,3.69045112107888,6.45828946188803,5.53567668161831,6.45828946188803,2.76783834080916,6.45828946188803,10.1487405829669,4.61306390134859,2.76783834080916,5.53567668161831,5.53567668161831,11.0713533632366,4.61306390134859,0.922612780269719,0.922612780269719,7.38090224215775,0.077387219730281
"2DYOA",8.25124049979805,11.0016539997307,13.7520674996634,13.7520674996634,2.75041349993268,11.9184584997083,8.25124049979805,15.5856764996185,5.50082699986537,27.5041349993268,25.6705259993717,17.4192854995737,7.33443599982049,16.5024809995961,15.5856764996185,25.6705259993717,15.5856764996185,7.33443599982049,6.41763149984293,16.5024809995961,0.0831955000224387
